videoId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,rank12,rank13,rank14,rank15,rank16,rank17,rank18,rank19,rank20
ISJY1DmK,3042,4928,72,3835,3354,1884,3375,3524,3500,2793,4479,2086,3571,5669,4013,4382,3065,5455,5441,4069
ISNi9jlg,1749,4768,5702,4281,5055,1137,3457,2318,2736,3674,3457,2003,5544,2524,5702,3462,3107,4051,4281,5529
ISaH7E4P,701,701,2621,4694,5465,2039,1065,2621,2306,2122,2024,148,990,5988,1382,3503,5596,4694,333,4800
IT7KJW63,2697,5570,5570,2697,5708,5918,16,2780,16,4913,1428,105,2304,5708,3949,4895,4294,3824,3762,2469
ITDzKWZw,4028,4900,4900,2453,1918,1918,309,4028,1505,1505,5850,5241,703,5787,2453,3035,3092,461,4374,3035
ITPEQjDa,4960,147,4834,100,5319,147,2645,4418,1054,100,2487,5773,4110,4960,1475,4410,4110,3156,1635,4634
ITWDizf6,5996,1782,4647,1064,5815,868,868,1191,366,2370,3836,3417,366,5519,853,3010,299,2121,4418,4079
ITfL2jlY,4125,3387,3387,5914,2109,3497,4549,149,4191,1700,2258,5091,5894,895,149,772,3497,3795,3078,2959
ITpigxlG,1703,3897,485,3706,1451,1940,2452,3877,485,1762,4453,2038,1434,568,4184,4975,5952,2328,142,5732
IUVDKjQA,3038,3038,5197,4030,1963,789,189,189,1295,5147,2228,5147,5296,1250,5505,3977,4570,285,2860,2679
IVfebqdl,2419,2419,5662,5781,3905,1763,2372,1620,2324,1988,354,4498,2557,5943,1820,5637,1539,4470,5542,1551
IVrqiHst,5356,5356,5847,1370,2168,1855,3084,3612,3084,2198,257,580,931,373,1152,2042,3612,5467,2078,5467
IWpuPCDt,2327,1909,2327,1561,685,1561,3668,1957,1622,2921,1909,988,2913,444,2913,896,5791,2879,977,975
IXPbuQzi,2859,5465,2024,3661,4694,2024,2349,1367,4234,5913,5448,5026,1687,885,4187,1382,816,1145,4107,1382
IXRy2aed,1966,1966,1062,2756,3373,1049,4038,1585,1585,4038,2661,2420,1062,5039,3873,939,3626,4089,232,4089
IXTtmKFD,1298,1298,3230,3796,2170,4710,849,61,3260,2564,1810,4334,5362,866,351,3624,1414,3260,1676,2170
IYA7WLOH,93,93,3365,3365,3499,1421,3402,4355,757,5787,1025,2518,1489,1271,3692,2122,2324,3563,1421,4772
IYGLS5Og,695,385,330,385,1891,3988,1522,2623,3523,2711,4780,1343,1107,1522,32,1282,1891,5430,5930,5687
IYb7ocGx,467,467,1749,1749,4689,3669,1039,957,5568,878,1121,1779,377,957,3757,1660,3638,2965,2338,1039
IYc7V38N,260,4950,3993,688,741,735,2674,2414,3993,3832,2873,1622,4040,1962,618,2941,1254,5430,752,5777
IYglob63,4593,4593,3276,4555,2726,82,4719,1573,4009,1912,4322,2627,5743,82,4664,3727,3636,2445,3344,700
IYiGE7V0,3897,1339,3642,3529,1448,168,2534,5852,3529,5548,5922,5440,2733,2375,4496,1706,2938,4496,4258,3184
IYuE0N2g,5126,107,4273,44,5740,4330,4710,3852,3504,2038,4667,3923,278,989,1762,5041,278,5074,1772,3848
IZ5QdzH0,3344,3344,1606,3281,652,5272,2850,1033,806,5686,4663,2008,3452,1684,2877,3464,1128,4944,4744,3104
IZGtvNE0,1653,2547,5952,1653,4104,3765,2218,5780,1835,4879,5811,3049,4104,1776,517,3979,560,3808,3706,754
IaBXxJz3,3475,3820,3820,3565,1148,4397,103,378,4771,186,1756,5512,2561,4397,2409,2606,4273,1772,1494,5357
IaKOnUS6,3805,246,5290,983,5709,480,4030,2290,5290,5326,485,5505,1796,5732,2116,3828,4646,5119,3765,5927
IaSGxQUL,2558,710,3414,2850,3414,3464,3073,834,3603,3513,2190,5975,1201,3464,3987,2700,2782,2146,834,155
Ialwk4zq,4379,4036,3237,702,1179,4379,5735,568,3953,1003,3334,5845,5945,2847,2417,4036,5252,1808,3823,1622
Ibm7uU5o,3265,3265,4870,3188,482,5645,5645,5627,2819,2510,3598,3017,3188,1718,4734,4437,201,3369,2578,563
Ic2tHwCD,4946,4946,1450,2852,648,5818,403,2298,2562,5795,2031,1209,3888,4054,5097,5754,4358,970,3536,1444
IcNdPXom,1721,2041,444,1721,3053,3345,301,3580,5060,3345,1058,5379,4711,1003,3220,3448,3053,318,5976,2822
IcRrkbuS,4444,3888,1069,1147,711,5083,2226,1356,4982,3503,4019,4116,4450,3665,97,3393,3893,4800,1588,2069
Id7Tb6c4,1963,1130,4797,1963,1130,2228,1144,4607,657,1945,210,232,5537,903,3994,4797,4312,461,1210,4601
IdS5qwAl,3145,4865,2569,4865,2569,4659,1791,1798,371,2046,3505,3505,5066,5643,4659,4167,5643,1599,5284,2233
IdUVpl0n,4064,1533,4256,3478,100,5518,5877,875,1554,3342,865,1292,2487,4960,2952,406,1554,5359,1533,4380
IdhitaMg,2425,632,1105,5271,918,632,1762,1414,1940,265,1231,5841,5324,1940,485,1831,1414,172,5397,1231
IdlgXino,1847,714,31,1404,4854,3542,5537,5075,31,4607,5075,1847,4312,2482,1811,4607,5394,1232,1963,4601
IeMLbga1,3902,3902,5447,1535,5447,4694,3116,3743,455,2916,1112,3743,522,562,850,1463,435,148,2053,1893
IeORiE8c,5501,5627,1457,2838,5878,4994,4788,1339,5145,3218,4475,3574,3594,1252,2618,1063,5516,5514,3469,5516
IeuqrXZB,1965,1965,4624,674,5285,2384,4395,1637,5958,944,3499,755,2253,3378,4624,2654,1295,1271,1776,3416
Ig9Tq6uH,5790,2170,5314,3260,5314,5426,2552,3087,4075,4295,2893,3309,4494,4846,5215,2557,3651,1988,1551,520
IgaJYpLO,3369,3369,5892,3285,2345,5645,3265,5887,5645,2406,2465,5547,5852,3265,3972,1995,4870,1157,3972,5892
IgbreQLt,4367,1502,4367,2205,2710,3926,2506,1245,231,1291,512,3006,3926,1086,990,4358,1444,1513,1052,1687
IgjzepDJ,2035,2016,1672,5799,4269,5163,5295,2016,3429,4106,5538,5295,3159,4329,1581,5395,857,2607,4080,5967
IhBPMObD,43,958,3282,1442,2616,5524,958,192,3147,5736,3217,463,5612,3187,1122,2419,5102,247,2853,154
IhQVczpP,4252,3117,2155,3619,4252,1127,2113,2752,2893,3415,2172,3087,951,3382,1763,3926,27,2815,5604,2557
IhXTQY03,3001,4411,2873,4380,3284,5932,2186,5372,5518,5658,3271,5804,1544,1154,4411,4617,3010,3637,1075,66
IhyT0Mzp,5003,1442,4873,2562,4557,5097,4271,5618,5026,2072,3918,5110,4873,1450,180,3578,2441,1038,4945,4271
Ii0pnetE,1433,1433,446,566,2282,5841,1831,3260,1274,1147,2893,2590,3651,3554,4684,2982,3893,4174,1831,4598
IibHuxPz,3424,3424,4212,2549,3843,3403,455,3385,4071,4098,2298,743,2637,1318,5666,3444,1356,3444,1967,990
IiqEoMXG,922,1529,922,1319,2122,1025,715,5942,1871,2882,1356,862,4517,2306,3872,1485,5003,143,296,1588
IjF2ykV4,4909,1974,1161,4335,4335,1161,4801,5190,600,2159,2041,1172,5180,5030,3572,171,1058,5989,4349,4305
IjM2dzT1,1203,760,1347,1681,3356,2838,2979,1203,3346,601,5670,5683,3280,2510,2517,2592,601,5670,811,734
IjNcb4r3,5819,2491,729,336,5636,1485,5147,118,5755,4531,2142,5234,1372,5819,818,4624,5234,3714,2919,3229
IjaHEJDR,3603,5139,1803,1803,1540,5027,3242,5675,2966,5279,5675,811,5139,503,1345,2090,4356,3267,4881,3552
IjteWr29,674,2094,1786,5758,4197,5111,3725,3494,3377,3908,3106,3494,4459,5991,4996,5858,1739,4368,3849,4197
IjzO0Xrs,740,2692,308,2692,3462,1749,4685,1749,308,3669,4384,1283,2181,2062,535,4828,5012,1780,5000,81
IkrGuKaf,4889,4889,5605,2886,937,1556,5766,1593,3628,3460,5830,4875,3693,865,2768,1015,5847,2886,96,1118
Il5qpbPg,277,56,5256,870,2015,1045,5720,2544,4553,3986,614,1916,893,1610,1879,1996,56,2600,2562,501
Il7M1xfV,1095,1453,1095,3373,3522,2132,4997,3047,4255,5427,3684,3856,4847,3522,3856,4235,5412,2870,4037,1351
Im4PLsUJ,4270,5058,1823,5253,2531,350,4134,5281,350,2269,5900,4134,3663,2269,2851,5058,5281,2803,5900,5176
ImFtfhOA,4061,4061,3269,3364,5896,5971,2712,5794,4027,5882,5896,2515,3269,1906,2076,4027,395,3936,5458,3787
ImKhjdP1,3539,5450,2838,624,2921,4112,4969,5332,5764,2906,5169,898,1731,1198,2211,3347,5840,1576,114,464
ImprNj1h,5353,4819,272,5064,3388,2615,2090,2010,5064,3105,5765,5288,1243,2446,1178,2158,2974,4878,3976,4060
In0bA1lG,5101,5323,1841,4017,5323,5685,5938,2487,3010,2389,4066,5837,4418,1782,5877,4265,4385,100,5773,5519
In1T2ELy,708,2873,2278,5013,2455,2718,3770,3607,4661,3293,1214,4380,497,1533,5899,2389,4909,4410,1214,5996
InuvxWA3,123,5358,3618,2206,1975,123,1666,4028,3092,5787,1505,2191,2201,2518,886,2350,3499,1683,309,1666
InwVAldL,4143,3573,897,3156,1118,4732,1307,5766,3325,4479,1855,2125,2198,2156,3733,2794,79,3633,4460,5577
IoBCJx4Q,5799,2155,1881,1927,788,1459,5259,5799,533,2345,533,3307,5798,594,5152,1,2557,1459,513,5236
IoBF15XJ,1413,5690,1914,1668,1668,2600,1413,1877,3654,2098,4172,1086,4049,3111,1356,487,1877,1538,2600,4337
IoL1hR4V,198,4963,1636,4693,517,3466,1699,4693,208,4682,549,3077,739,5059,198,5885,1413,1371,5775,204
Iocfy4BM,1140,1140,1975,4465,4963,4029,1663,5574,5729,5358,4444,3191,4029,2191,2397,1975,63,3429,2191,1421
Iokyn1ZX,5660,3739,286,5260,3127,3527,261,2619,2552,2381,3846,4560,665,2155,4639,3527,5215,1854,3623,2638
IoyjJ7Xb,234,4747,4747,5783,3527,5140,5783,5409,5069,5409,5657,762,5673,1092,1406,3074,2214,4564,2287,1559
IpWAumS9,5718,5718,3656,3445,399,5334,5317,3341,10,4563,36,3656,10,4344,1737,36,5334,2022,3345,5317
Iq6UyrkM,4205,4205,976,3988,5560,4959,89,5976,3702,976,2676,4379,89,207,3093,207,318,3321,4379,2879
Iqs8v7YM,90,90,4103,2090,4103,5241,4088,4088,5802,4354,2090,5719,5765,3105,65,5399,3717,3561,1662,3667
IrS0L5hZ,371,3145,4865,320,2212,371,80,2046,1979,3297,4659,4581,3467,1190,4427,5710,3433,4865,4651,4817
Irbwo5Ok,4772,4772,3753,829,2170,4252,3117,2250,2170,230,1159,4355,4185,2250,2029,4355,93,1316,4776,3971
Irf03sW6,3104,2550,2267,3281,834,1128,82,3525,194,5670,3909,312,2146,3641,312,2726,194,689,3371,1416
Is2Y0Pcw,336,1266,1444,343,2205,1444,2793,2777,2777,1040,984,4946,5637,1735,3020,2207,4072,573,2600,2813
IsBVgLoN,5856,2120,3925,747,2065,747,2820,1347,2120,4642,5993,3318,3318,4788,1019,1347,4176,5916,975,2406
IsEB6ZN7,1855,2892,3084,1895,1286,2042,4243,2198,1829,2168,2439,1855,2156,897,3699,3174,580,2321,5730,2123
IsdWCc4P,5549,1306,805,4340,4249,1650,1638,1584,2443,5196,1306,1163,5769,271,5716,5859,2755,5769,5866,3871
IsqjH9Vp,366,2842,5773,3693,5518,4634,808,798,2786,4908,853,868,4647,2842,147,4698,2487,5497,2242,5377
Iswgifn2,3472,4164,3472,5338,2471,4127,490,577,1891,1361,4115,4164,1031,4267,4731,2801,3274,2779,4373,4893
ItBp9mEb,824,824,3320,2869,3980,5566,2562,1357,3275,3843,1991,343,3888,1901,5225,5838,5163,238,5447,4097
ItkVm5Qo,330,4343,5030,1709,1175,1430,2111,5929,1632,1936,2991,772,836,1175,3095,4122,5030,2953,2234,3710
Iu2mBCZF,4283,5700,131,3852,4372,5240,4372,1854,2386,2776,2845,2624,4639,5715,533,3749,3307,4805,4494,456
Iu5ODVSq,1954,1954,2045,1525,3694,1796,5709,3664,3502,5924,3502,5875,674,5927,724,360,4431,5821,3178,5586
IuWq0PrD,2950,191,5324,3817,172,1772,3923,4195,428,2365,2950,5630,2408,2516,5907,1231,1590,5061,4999,2164
Iuelb1kR,1041,1041,3496,3692,4185,2324,5520,3692,2324,4772,5662,2743,5520,4185,4441,2275,2275,93,3402,2994
IuoRPaN9,1570,1570,4901,4641,1145,2306,1145,5871,5179,866,4014,2907,4456,3796,5719,333,4622,4148,3619,5025
IvFGL8C6,5648,2321,521,7,4069,3042,5591,3524,1416,4853,243,3835,1191,392,2401,768,7,1785,22,5527
Iw6P9GBm,838,5188,5188,4559,4023,1388,3251,1224,1231,170,4245,5322,1733,5723,3088,1388,4915,4559,633,1637
IwdaxO1Y,1068,843,5320,1297,2736,4785,5098,5702,3462,3291,4755,843,5793,5961,5610,4755,1297,3881,1174,3834
IwxAFHr2,922,922,715,4023,715,4493,4716,2332,2332,4977,5473,3721,5331,2292,534,1319,813,813,3206,2696
Iwz1XbFM,1728,4613,1451,1592,4720,2400,1634,4664,5621,2414,2043,3438,2052,5204,4154,4664,618,3537,2829,597
Ix2m1Zr8,5089,5089,2493,3728,1834,2615,2090,1243,2844,1243,3386,5288,5893,3445,5399,5181,5399,1509,5914,5765
Ix6FRby0,2739,5341,2739,3370,5341,5335,644,5592,3609,5335,5262,187,644,1162,5262,5263,5014,5871,3308,2122
Ixe6NzlS,5325,5325,2684,2684,4262,5550,700,4262,13,13,581,5072,5076,2270,1906,5794,692,4764,2300,4995
Ixp8o4Cd,1980,1459,1488,680,3072,17,3635,5152,1488,5700,286,1748,1459,974,1980,2155,1756,2815,2983,2608
IyZ7btp5,1998,1863,2610,1998,1369,5668,104,5711,2668,180,5711,5154,104,1369,3076,4725,4041,2276,5248,3642
Iyxbvw8s,5996,5171,2718,2952,5641,5996,2949,5323,1323,4922,4661,4647,3914,366,4265,708,5081,3349,4902,1604
IzH8N7pS,3952,3400,3775,3558,1841,5101,1114,434,5208,3400,5386,2389,5938,2286,188,3579,3255,768,2972,4522
J17QfkDe,4987,4987,3759,3421,5842,5569,4013,5396,124,1276,686,3482,1907,5613,1840,5511,3482,1901,3891,1549
J1GbgIUA,3295,3295,4655,119,5156,4830,3991,966,1379,1982,5923,1932,145,5681,4655,2343,5681,167,3991,369
J1WFuDrR,1484,1484,4955,3091,3091,4955,4646,2302,559,5648,2919,3664,1614,304,2540,3366,2457,1439,1028,3366
J26mzkbN,5455,5455,1461,5911,5438,3111,4357,504,2380,637,5815,5254,2802,3658,3694,2125,3602,5669,1596,4620
J2LVITUn,1602,3925,3572,2725,4801,3347,5060,688,1715,3539,568,2013,5161,4335,4176,5887,3347,3769,896,2849
J2RKhF1O,5801,667,3164,1043,5801,4532,3423,3096,4839,995,2771,1294,2837,3435,4532,3561,5921,3435,2149,4033
J2Zhm7Rr,5364,5652,2011,3007,4156,2107,3054,2627,2330,5364,3355,579,2627,1139,3276,5529,5234,2530,1071,3670
J2mYwr7D,3153,4387,2578,4387,1488,2675,3188,1488,2849,3635,892,4870,2815,1718,261,24,3194,3361,4482,2658
J30VGfB1,5350,5350,3692,2946,3092,3692,5520,5868,456,2453,3499,4441,2722,1648,3402,202,5662,1280,84,5787
J3E0sdTu,2919,3897,3061,731,4210,4210,2722,176,5120,1689,2017,3587,4993,2220,3923,4920,4527,5509,2831,3402
J3MvPgTz,4254,4254,2264,4461,4728,4911,4610,1556,733,4911,378,1770,3850,865,3454,2898,2360,2320,2764,1763
J3NmbBRk,2175,2175,5821,2665,2375,2665,3526,5074,3694,2038,5082,1726,3816,950,5419,360,5366,15,4980,2363
J3fvMqlw,5933,4263,389,817,2496,3220,2669,1080,2730,5933,5848,4572,3220,1386,713,178,2287,4782,4290,4439
J4H3LYNl,1180,3904,3968,5093,4931,625,3573,1795,2125,197,2734,1707,880,357,4143,4650,1394,1707,5093,5977
J4jsUcTv,3610,685,3988,3610,3988,2873,1622,385,1552,1622,2903,4518,4964,5560,1273,2879,796,3668,1655,5976
J57wW2Ix,5667,4570,2351,1210,5875,5119,5482,4469,636,636,210,1144,5667,5119,4469,545,2351,724,4797,1963
J5DevsMG,3047,3856,3522,3856,4903,1132,1518,1351,4255,5975,4847,963,5415,1351,771,5113,3047,5415,2274,316
J5SzGE18,4326,4326,4355,3402,4355,93,3117,3960,3744,5862,2324,1131,621,3035,1763,3960,5609,1316,1337,4028
J5djILfT,942,3785,2912,5523,238,1070,4743,220,4008,2933,4641,2000,5680,1459,5515,5178,3785,3485,4056,1211
J6ixT1l8,1578,1065,1735,4800,4679,434,3468,4800,2122,4504,3558,1578,969,2194,2992,2590,1504,4901,4679,2484
J7AeSI28,4986,4820,2491,1888,3937,3090,2657,4488,2802,2824,4332,1436,636,3090,3187,4130,799,2802,2219,4269
J7r1kYvI,1735,1356,1572,4014,1735,532,2813,3503,4065,3971,5959,2793,2122,277,5637,1027,1027,2616,5622,1717
J8lnTxuC,1155,1155,4645,3777,886,4963,2099,5368,703,4978,1505,208,1505,3288,886,549,549,1918,5664,3099
J9I168Sw,4352,5839,79,4696,3930,5064,5064,5411,5937,1621,1917,4352,5391,2354,2951,5128,2935,4669,3771,2577
J9VEWZ0A,2558,3603,3075,4804,3414,5689,568,4037,4037,3912,834,1378,2850,3414,11,217,3896,3514,685,2217
J9bcsaQS,4940,4486,4570,4486,3235,476,5397,291,4784,3591,5397,2724,4866,5474,4940,928,5421,291,4784,4857
JA7Eyd5L,2767,5115,3895,4103,90,5115,2767,38,249,5865,1030,2625,736,3101,3259,5241,3259,4103,4696,2453
JAYcR4lu,3938,3397,5572,306,572,4637,3501,4385,5658,3938,4908,19,1311,2825,4522,3342,4637,4908,3637,4621
JBr3F1wS,4594,4594,233,1896,5651,2713,1828,4648,4139,4074,1598,1813,233,1598,1865,5429,4836,1334,4139,5600
JCf4MRLn,5957,2306,2473,2122,990,816,2053,2194,1065,1382,1356,885,2473,835,1356,322,3026,3365,5024,93
JDd7p4zt,1213,3538,92,610,479,92,2071,3968,1213,4931,790,3013,4931,1639,3013,4094,5805,3156,2305,1865
JEDi7ou3,3876,2001,3109,3257,3876,2008,5421,5688,3636,2001,5688,4303,4944,3011,4706,789,5000,3329,1660,962
JElbQDhU,1077,3592,3592,5867,5254,2539,1038,4318,1077,3097,4034,5867,4315,2332,3112,3120,5254,3463,4034,5979
JEs6NGnO,3449,3449,4379,4379,5042,1808,3237,3093,4656,122,2139,5735,3237,5070,5042,4388,307,4763,4711,4468
JF3CWKE6,711,628,4776,4633,2722,336,2172,1159,93,2427,3307,5622,3782,202,2564,252,532,1041,4638,3971
JGOgrsKd,616,4401,4123,5236,4330,544,533,2690,4507,4308,3846,1770,5970,3350,3561,2526,5395,3481,4406,1439
JGXOcAvf,5213,1694,2133,2094,2717,210,1399,394,525,2127,2116,5958,5725,3378,1733,4624,2649,674,5209,4341
JGkXwKT9,3014,3758,3014,4910,3462,3881,843,39,136,2965,5961,4303,5320,1660,5202,2604,1297,5961,4102,873
JGnDWuwR,3085,3085,5735,4139,2691,1185,3170,3823,1057,4036,3274,577,5201,3053,3520,4379,1622,702,270,3053
JGnDz2P1,725,4449,4904,4904,2375,1115,1801,1073,1881,513,2742,3485,4432,5491,195,5811,4298,4152,5648,1339
JGvOrxyd,659,1739,245,5586,2319,54,4784,5606,3994,4421,4542,1224,5875,3591,2702,5901,265,1432,2586,2702
JH48jA2h,2798,4197,2062,73,1458,2043,5524,4226,4051,5492,3827,5209,1961,5621,763,1864,4685,775,5301,1688
JHsCQnfU,2423,3685,2423,3685,878,5857,1949,2724,4222,1498,2395,2524,957,3172,5291,791,1660,3457,4837,5381
JIA3o8Kz,3659,3659,5163,614,3048,4761,4529,893,4054,5614,5559,515,614,1955,1836,2544,2207,2299,3503,2207
JIlL7Aha,5124,4732,4931,4931,1475,92,2764,5847,236,2129,937,937,783,1079,1639,5577,2470,92,3904,3538
JKE6vMam,5335,267,5335,1597,267,5341,5917,2113,942,1620,4014,187,4622,5592,2813,2739,1570,644,1824,3415
JKF8fPyL,4850,830,329,2423,2423,1325,843,4855,2609,439,4009,3291,3172,1579,5961,1515,52,2609,349,2405
JKXnVRjd,4537,4537,847,1037,5339,5128,3930,3717,4028,3979,2565,427,1990,158,1294,5860,2433,3278,3636,5898
JKg67p0k,1689,5666,1485,2098,2020,1318,2549,5668,2122,440,3240,2600,2671,106,884,2600,2549,4172,2334,322
JLBUqvg4,3764,5551,2008,1490,3107,5749,2313,31,1454,5606,5230,5524,2107,3616,2778,4421,328,2395,1149,1832
JLV1rIC8,714,714,3521,5394,2533,4111,5537,5237,5075,4312,5321,5267,2482,625,162,5394,3542,4312,4576,3225
JLY10Ikm,5689,462,2850,5035,5671,4037,1634,3815,33,4352,4037,4944,806,728,2270,194,11,5351,3052,5351
JLkDfB95,4474,4474,1208,5925,5937,5925,5914,3386,1509,4370,3386,1398,1208,5399,736,4221,5089,1509,5458,1043
JLx3apWA,3452,3452,5617,3489,3180,3180,2877,5351,217,2850,872,4819,1249,3660,4881,1684,3344,2146,4663,1555
JM6SDOKt,4322,4322,4259,3636,789,2300,4555,2330,5000,3876,2047,4995,5885,3636,3634,4605,3329,5351,4277,82
JMeXUl6K,451,5875,5897,4182,4158,1301,5909,4614,5875,2659,4180,4592,214,856,120,5986,4748,505,2386,4730
JMi5OTWE,2711,2711,2862,3988,1429,1587,4674,2541,3988,2340,3300,1522,5976,2903,3959,4115,4950,1240,4516,3012
JMoCWmEO,2419,2419,3703,958,3475,5479,5637,3901,4376,5260,5612,354,354,2729,2849,2155,902,3282,1756,2893
JNHTvXuR,221,4364,3829,5717,842,4891,5029,5133,5625,1509,1496,661,5029,3942,1700,2258,3829,2709,2464,1700
JNOKmV3C,3747,868,611,3747,5540,2640,4738,2086,3500,1895,1562,820,3061,4922,3629,3174,4079,1934,4647,2506
JO7mTE1q,1387,1387,971,385,3823,5744,2691,5744,4516,5930,5891,385,3151,1808,2903,4145,4451,4736,4942,2082
JO9V6Dbq,4269,2552,5626,5483,5198,2990,2363,2409,5660,902,1565,5821,3651,766,5198,2106,2895,3703,3739,3623
JONfwVQa,5779,5779,2350,3929,3128,1702,706,3929,5094,5524,2853,2866,2853,417,396,5601,1169,396,5998,3046
JOknL0C1,4617,4411,790,1533,4990,1554,2156,610,4890,2068,5372,5813,4678,4418,3493,1814,3947,3359,4647,3169
JP36Fv2i,5358,3771,5177,4768,4788,245,3714,2935,3720,2399,1137,130,5688,3061,2223,549,1539,5885,1994,5524
JPKSlvEg,4925,2663,4829,2603,84,5288,704,2663,4191,311,101,4925,1243,5064,3828,801,5064,2277,5914,2577
JPZwsYF6,1648,1648,3117,4252,703,3187,4458,2729,354,340,340,4252,2812,1337,3380,5542,5862,2453,2505,3380
JPbTcgXj,2313,2008,2008,4353,5686,46,5785,23,5008,4262,5652,3172,4808,4353,1149,3396,806,491,5076,2423
JPstpmqz,4984,4984,2475,499,4767,5838,2725,238,2113,5448,2221,2984,621,3422,4622,2172,4295,528,5609,866
JQ2ZrSnO,1384,4624,1960,870,5287,731,998,5083,3665,1318,1967,2549,4918,1327,213,3424,434,1809,4974,5084
JQ6L50bi,5305,5305,3672,5681,1212,5696,361,898,695,695,876,5681,3143,3913,385,753,3143,3132,3448,898
JQ7YCUyK,3871,5469,1012,3978,4911,378,2792,2569,2924,3763,5298,5414,5651,5410,3031,4728,3802,431,3821,2046
JQEekL9Y,2572,1634,801,3791,4555,47,3124,2107,5005,4320,5551,4320,2789,5364,4018,4059,4548,3994,2850,4296
JQNKn18H,4048,918,4048,3179,278,1676,3375,4330,1762,5841,5362,5362,3793,3725,4366,3504,5523,3260,1931,803
JQUr27Db,3428,2339,3915,5261,3657,2154,671,3428,3657,878,2489,873,4490,3125,2489,1981,4490,3272,4321,1470
JRM5YnfC,4079,4079,1015,521,3654,2168,3397,243,1644,4243,3500,2125,1286,1367,5093,5585,4348,2836,5730,3699
JRSao9Hl,1004,1004,5329,909,1843,2379,1576,3097,5305,5305,3913,3280,3672,898,2838,4497,4969,5329,658,253
JS6WOU8f,2599,3799,2599,4736,5318,2249,819,4736,5318,1887,3697,3988,5355,2623,2192,5744,1698,5739,2862,1017
JSOct2kA,5839,3305,444,4714,211,4909,3427,444,1057,2309,2009,1837,1891,483,5540,1621,3855,695,4574,4335
JShMDRwx,2864,2864,4534,3617,425,3617,425,359,361,3507,3248,4534,4022,4136,2522,1957,527,1737,527,2858
JTB9ls2z,312,312,3641,5836,5435,3018,4423,2124,5389,5563,1158,1170,3104,5276,5293,4757,4631,706,550,4757
JTBlXKk3,4807,3800,3800,416,1903,4807,416,2316,1406,1618,5297,2096,1696,1903,5940,5940,2757,784,5297,2096
JTBtGRwx,5933,5933,2669,5373,389,4856,2496,1584,4213,3408,4414,4794,5782,4199,4081,3220,178,1129,3927,178
JTMgdEL2,5113,1518,5420,568,3398,5113,2309,3317,920,4275,1677,1709,4342,2953,190,3398,2883,3277,330,2921
JTjLfEsF,5260,533,3846,2848,2208,3322,2552,1459,1488,261,5655,5178,986,2155,4330,4560,5409,5660,5198,5123
JTkN1WhM,1243,3386,399,2615,2234,5914,2493,1941,5839,2883,1534,3445,2234,2309,4563,939,2563,2991,795,2258
JTw31mgn,4990,5005,3238,5497,1177,3409,3493,2825,1064,1064,280,227,2873,3359,2825,5372,3060,5815,758,1195
JU215wCv,1743,1098,5478,5478,3611,3587,1098,4016,1171,3860,3395,3665,2457,339,3,745,5331,751,1761,4683
JUFcjeTl,2445,2445,3336,3324,4664,3671,2996,910,1227,3336,4082,9,5294,23,2269,3671,5550,5949,1227,4435
JUGoRh4B,2075,1171,4346,870,2075,2505,801,5639,5364,4467,3755,4588,627,3860,2116,1171,5263,3485,5729,2290
JUPy8vON,32,5899,1821,1177,5951,2150,1402,3238,3010,1288,2236,2487,2450,2283,1789,497,1533,3249,1402,3688
JUYLlG8Z,1280,5868,5868,2497,1271,5594,3700,5125,4772,4525,2380,3308,573,2497,5594,5337,93,1489,5520,3308
JVBgPaob,5153,2229,5153,5200,1745,138,5187,518,3552,1178,2367,976,693,518,3465,4379,702,3812,3177,2229
JVF8p91t,771,2420,771,489,5480,1390,679,4392,2883,5039,4070,2533,3873,5039,939,1509,4550,1390,2234,1585
JVZ1vIgN,2704,2704,5946,3337,4670,3337,3793,2260,5120,1878,1111,3793,5890,1037,3259,5952,3161,3701,2809,2767
JVzrCOSf,4530,4530,1538,4529,3503,3806,628,4812,1916,1052,2306,4897,4304,1786,2183,5163,614,2872,2564,153
JWexPL2h,1326,4380,567,4587,441,4380,1064,3060,2873,2071,5864,1919,1064,815,1269,3255,3126,2129,820,441
JWsd7Nl8,5294,3175,5676,1846,4664,1846,791,3175,1811,5676,5294,5785,9,5784,4808,4673,3324,4001,5642,3722
JXHYpfjD,175,175,492,492,5147,5478,5147,5406,204,2649,4465,2292,4484,2774,2935,2649,3647,5170,556,2292
JY9RbLB3,1164,1164,4607,2540,1130,4646,3502,2540,4924,4797,4607,5482,4854,3533,5517,3805,2351,5509,5517,1454
Ja1wQbSe,5818,4444,5618,2478,4767,1901,5433,5668,2600,5265,4991,4767,4800,3980,5135,3961,562,238,4906,5163
JaAjCs7Z,4880,4768,3677,1383,4785,1174,4613,1068,215,1212,747,5961,5615,4281,2339,4755,1584,4248,3881,1873
JaCWqgnk,71,1624,2023,4145,1790,564,115,321,2244,3996,2023,2060,4793,321,3697,3509,720,660,2803,526
JaTrQCIG,2763,5427,620,268,5195,3713,113,620,1049,5318,2763,4697,1132,1698,4943,2420,4379,4306,429,454
JaVZ2GH9,1069,970,1318,5083,5083,4918,135,866,2288,135,3888,4800,2177,4450,4982,4071,2969,3444,2369,5433
