videoId,rank1,rank2,rank3,rank4,rank5,rank6,rank7,rank8,rank9,rank10,rank11,rank12,rank13,rank14,rank15,rank16,rank17,rank18,rank19,rank20
CHrOPZSW,5374,5374,4182,5327,4965,4182,431,5327,2089,5472,2632,5159,214,5973,2807,5257,5973,3604,4965,576
CI4gAxk3,3420,3420,2393,544,2393,4387,2197,5937,4432,2532,4123,90,4103,5542,1648,5094,5962,5645,736,2447
CIxoQEA1,2032,5179,1414,2165,3385,4624,1637,411,277,5958,2337,333,1595,838,3503,2337,3499,1231,2177,4624
CJ8Rbse9,3322,2447,4432,2447,5244,4871,5244,5705,397,1063,569,3917,4748,4432,5524,3937,4882,5542,822,2492
CJ9pwMvo,3010,2150,798,4418,366,366,4385,868,5773,5899,4418,5519,3212,1177,188,3836,4064,4380,3409,2476
CJIlB2g0,4483,1424,110,3921,5020,4964,3472,3818,3034,1558,128,43,1073,3897,1434,4936,3783,43,597,1424
CJMbIcKe,5690,5729,5746,789,5234,3090,3082,73,43,3033,4709,1945,5690,508,2524,5689,547,308,5147,508
CJans6rm,4710,3700,4710,282,1433,3703,1433,3484,1810,686,3534,816,5311,3700,3241,4529,4133,2316,3289,3044
CK3XQ9rt,1396,2858,1557,685,1557,2903,2386,918,5175,1109,3426,4484,5175,2858,4850,2449,288,764,1143,890
CK947gfH,5097,4949,1450,2031,5097,277,1209,5774,5774,2164,4268,3200,1450,1209,731,3231,5024,676,5559,893
CKwiAFOP,4417,2577,2929,968,2269,5150,3457,4209,1856,5541,3276,2011,3732,3738,1660,3336,5150,3336,4209,2445
CKxGfhyU,3985,3737,3985,1888,4266,2610,4553,2668,172,487,884,4956,3980,3737,724,4266,5668,2610,2911,1694
CLe1tfIj,2494,3384,1159,5445,5705,3048,4984,5465,2926,2207,4917,1070,5781,628,5024,4238,5943,3701,181,3252
CLsVxgpU,2081,3867,4003,3577,1591,4153,365,4797,4089,5621,1519,4153,4377,2107,3642,3107,5749,723,5293,3492
CMib0UDf,1916,5367,5158,4331,5158,4331,1916,5663,5523,1380,5380,5380,5663,2208,3642,5137,2622,3559,2552,2848
CMrIOPKE,5968,896,5401,1138,3243,1882,4210,5923,3305,891,5968,3766,3781,5169,5073,4972,3765,3539,5098,1138
CNYTFWgb,3010,5815,4418,2664,3010,2470,5497,3928,858,1177,5157,637,5103,3501,1064,4575,2150,2985,4440,3629
COZdUuMI,2577,2367,3684,5541,2974,2010,4417,4209,4417,4829,1580,2929,3941,4209,537,2550,4881,4877,3738,575
COcSK5Ah,2407,4232,3048,3200,4238,3973,1616,4956,676,934,2165,3741,4034,5787,277,5097,715,3918,4347,144
CPFvm95L,1364,1127,3201,5483,3072,5941,5080,3903,3211,3961,1202,5760,1678,906,4330,484,2495,5700,4662,1113
CPMDLcoE,2961,3499,5942,5942,813,322,715,63,5958,3499,3376,1944,3376,2961,3837,5400,3200,716,5621,715
CPUTBncL,2466,637,1763,2793,4418,5657,4853,2466,3367,4355,3042,4265,5715,2115,5943,187,3415,3578,2543,324
CPdskFuO,4231,1022,3141,3141,4084,4231,531,3120,5012,423,4084,2012,2909,1725,5012,531,3462,2909,1725,1393
CPlv7sgb,540,5483,4482,5750,997,5388,1122,3889,4986,3642,3578,4406,3731,5050,4655,2701,5748,4123,4482,1982
CPoIWnHM,702,3335,821,2756,4335,4608,2883,4428,4125,1058,2174,1585,3557,3557,1161,2296,2558,1438,4608,626
CPrVLjzf,5911,3397,5938,5103,3693,3765,4575,5815,1411,3255,1075,3693,2543,5658,858,2543,4636,299,3649,3501
CQ9vfdHF,4741,4741,5160,3408,2592,3142,5275,2415,391,4310,5355,4972,5160,4275,4627,3122,2592,3142,391,4090
CQSsFuJ4,4598,972,3624,3893,499,1414,5271,5271,1827,1831,135,4679,3247,446,256,3651,3650,4918,2982,3422
CQqNzT26,3889,2811,3740,2578,1036,1036,4249,209,4898,5645,3361,3350,283,1592,1310,4427,3108,4794,2930,2811
CRIg6ue9,5437,3536,268,4660,2113,473,1851,2646,1838,1025,3749,2340,4696,3215,3485,5004,2384,4820,3329,3820
CRorJxnb,1354,5593,3220,5526,1576,4358,343,4234,3105,941,3945,3888,2015,1733,4023,3313,4384,12,3391,5051
CS9YV5EO,4831,4863,4056,3270,3007,4056,1627,2120,4603,1224,674,2993,518,5868,4008,2881,1037,5320,1576,4997
CSOZJ1B3,5314,5166,173,2603,4107,267,1625,4107,1552,2113,4109,4858,1837,5871,1851,2874,4109,706,1878,5871
CSkJZyeg,686,4441,73,1112,3068,5163,4529,1549,2141,1215,2359,547,1673,1433,2562,4147,128,4521,4072,816
CSzXUqyo,4102,2162,3895,4142,5020,1366,4236,4152,3878,3418,5617,3608,3550,2332,4141,5784,3896,2524,1023,5617
CTVgluBS,4941,1442,4588,4824,3930,2711,4408,2161,1890,3067,1073,4642,2161,1112,4775,3192,5988,657,917,4941
CTgbfjz5,4936,1810,4710,3818,43,5071,1502,799,160,5163,1433,4901,3044,4459,240,816,4936,4147,314,372
CTsfLl74,5311,1810,4519,501,2773,1494,686,5713,486,4151,528,4093,1550,1809,2449,61,4710,1493,1550,4148
CUDSn2ok,4148,3817,5997,548,3217,202,763,508,4147,507,239,3817,1502,3484,4151,43,598,240,918,508
CUolPcaX,1810,4484,754,4236,281,3328,282,5857,3896,5692,1111,1742,3081,5199,886,4682,2449,5729,1738,4503
CVJSAtYz,2332,2876,3418,4850,1170,3082,5870,3874,3,3877,508,2509,3090,2162,5784,155,5020,4709,2850,4456
CVg95NM7,4277,272,1790,5310,1745,5431,439,2579,1758,1928,3193,4692,2834,4339,5017,3643,495,4322,1454,4087
CW2Q80En,1670,5998,1670,907,5485,3568,1758,2580,3670,1325,4681,51,2574,4087,1928,1371,3672,5240,2742,4318
CWKJPpsQ,4036,3488,831,5223,1132,5579,4943,2711,318,4692,4782,2574,4943,5223,5310,3832,1790,494,2234,3823
CWN91HyP,1670,3356,51,1738,5464,2099,2751,2885,2885,4318,1371,1758,1325,5262,3435,5037,4248,4041,1047,4716
CWeR13ba,298,3520,4593,6000,4056,1516,2787,5582,4734,5612,3216,4542,5475,6000,5142,3536,4734,2375,5120,81
CWfj6x2w,1705,250,1975,3392,2993,2399,4686,2599,3956,1221,725,2788,3300,3388,2908,3619,1873,1313,4831,958
CWuLHUwf,4500,3848,4999,3955,3956,4500,1277,3391,452,452,3337,668,5985,3954,3953,1087,3811,803,553,3848
CWxXvVRz,5408,1149,1149,5408,5282,4258,4654,1085,3764,2697,4175,5119,4659,4485,3392,1085,1994,1164,2865,2928
CWzxR23t,1494,2320,5713,680,1344,5006,5713,4567,44,680,4093,2240,4042,2606,378,1954,3854,1482,4935,5088
CX3KYsBq,917,4529,4073,816,4147,4867,202,1809,3703,4761,5984,2122,3534,1958,4606,2316,237,4710,885,2562
CX83i6yt,508,3033,3033,4709,281,508,763,5233,1110,4868,308,917,3082,3082,3290,1144,763,43,73,4709
CXPxzi0p,910,910,660,2256,4359,1986,4255,4855,2256,4545,1906,4715,1534,5876,495,2244,4322,3886,179,979
CXfGo4r9,65,2393,3365,4623,2622,4517,4347,4329,2897,396,2407,2511,5622,90,189,1699,5523,2494,3981,1339
CXjy1B6g,17,4768,4086,4043,2799,5098,2841,3795,3615,5387,2149,2709,4125,2110,3801,3117,3630,2879,5839,3963
CYeSuhTz,1355,1007,1052,2986,2986,1967,1007,1448,1355,3782,3174,4624,93,5456,3503,2688,5083,1356,4355,1967
CZA5vRyi,3093,5379,1704,2436,4780,4477,4477,2139,1704,2593,5355,4674,5317,4105,3093,5317,4711,270,2101,4518
CZT3rfQd,1759,3746,237,5457,3424,5457,1147,238,2135,4072,5613,5152,4987,4987,501,5309,4217,4962,2752,1723
CZiTD1z5,4843,354,2813,5948,3816,1105,3971,1357,2170,1762,5265,1147,5527,440,4075,3640,184,4761,3547,282
CaAGO5me,1343,1293,672,149,1518,685,1143,260,5784,5175,3292,86,109,3807,830,3292,1143,4964,3464,1293
CacNIHql,4227,4158,1571,3632,1571,3632,4317,5677,5852,3148,3601,2818,4459,2328,2752,3844,1641,5178,5869,493
Cav7if8j,99,1903,4805,3714,2815,2992,5340,1253,5357,125,5349,2130,5330,4805,2995,99,3087,1332,1769,1488
CbBekxtL,5623,45,513,3100,1718,1152,4021,4325,3224,3609,3443,2147,1152,3103,3164,3569,2074,4344,3571,461
Cbg4D0rT,2942,2000,2288,4324,4683,56,2942,2872,621,3139,3948,3845,981,394,3845,1506,1367,5587,4633,3025
CcJv6pqe,3078,1409,3130,1464,5329,3396,3318,1179,695,2941,138,5550,5035,3078,4490,3713,5030,3876,4618,1071
CcNxuITL,3014,201,5873,4321,1966,2423,495,3265,671,4681,4855,1325,1019,4255,5261,4255,3340,1109,2726,5873
CcnUSvYg,4888,2562,1251,2818,5016,4879,2361,2463,2172,3971,1251,4133,2654,902,810,3640,440,5375,4751,4016
Cd3pb6hM,3710,1017,772,1534,4134,5947,4467,1216,791,3622,4074,4657,1985,3698,318,2169,3906,1325,3471,2256
CdB0gea3,1501,2863,1204,3605,4360,5847,338,3699,927,2078,880,2168,2168,3631,1631,5813,3770,4460,4094,1895
CeAdik7E,3578,3759,3724,866,3006,499,3724,3421,5011,1070,5890,2519,5214,4412,2912,2479,4295,5104,5011,50
CeTrgLjB,3915,5138,1560,5974,3457,3434,724,4421,5709,136,1660,4146,5961,4584,2936,4303,2668,724,3162,5524
Cec0Hums,1743,4327,3731,1743,3252,5668,2596,4444,751,634,463,3865,2596,2668,3020,144,412,15,5668,5738
Ceio4GB6,2034,2034,2517,5962,3532,482,4554,760,5962,3469,2979,5183,2480,2480,5860,623,5183,3229,2197,5927
CenTxE2O,3898,5175,5516,3328,1019,5134,1257,2671,1924,3210,2817,1757,47,2740,5199,1112,2171,4572,1459,1724
CetMFH4Q,3898,5384,1084,4102,5088,2644,1890,5054,1262,1924,3550,4142,1169,4455,2385,2510,5365,1742,1965,1945
CeyrT3SE,5951,313,4990,5951,2450,1821,238,3705,3169,1789,3770,4990,1204,927,1533,1269,815,1269,5527,4522
CfzNXwU0,2002,2002,1407,2237,3934,2237,5177,902,4235,579,3339,291,117,3934,245,3967,4441,3328,2826,603
Cg4iH3OL,237,917,74,1809,160,4148,5997,1502,202,2122,885,3240,3706,4529,5199,2742,2449,3210,3328,598
CgnptE2i,1257,2903,1175,4229,4074,259,1185,2904,879,890,1175,3656,1622,1655,318,1518,2858,1966,2060,568
CgojeNRW,1169,5515,3898,4824,5117,2899,2899,4142,1724,1073,4716,2849,3905,2644,1270,3067,4318,1084,3895,3356
CgxOpkKo,3853,4850,879,1655,1175,1185,3464,5458,5901,3218,2858,259,1415,117,2903,1557,685,2711,307,568
Ch0UYv8Q,4577,4029,4689,208,1848,4259,2831,1529,4394,2966,5885,2000,5100,719,4279,719,5209,2248,4171,4311
CiSQVk4g,4551,4040,4551,5269,120,3761,405,689,1282,3790,405,3346,3762,3791,1192,1698,741,2572,5039,5321
CiUz1X9K,3262,5808,4947,461,5633,3262,2661,5909,677,2037,4392,2534,714,4866,40,1404,5808,5039,4392,1847
CiuHdkfI,513,1917,2093,1529,1472,3846,2104,1854,4841,4841,456,5100,5644,4144,56,2895,1028,2134,402,2288
Cj1QmdA0,3975,976,4562,4549,1219,142,3080,2816,2816,5482,1158,2831,2380,3592,4193,133,3792,5482,4540,4561
Cj6ImODX,3103,4497,2323,3103,3017,3237,5136,4926,2828,5571,2021,5547,1157,1157,5623,688,3572,2705,1240,4870
Cj8RAgqt,1271,5838,1321,1382,5609,4326,1321,4098,4973,5838,2349,3496,2053,3600,3692,3803,1272,2324,1620,2324
CjWsV8Q1,1039,2996,2213,3591,4429,5202,4548,1847,5935,5308,619,1594,3790,4640,3495,4755,1387,652,535,871
Cjf18e4F,5107,4903,4511,3075,3939,1803,3679,4083,2879,5741,3481,2925,3075,1279,4379,4083,5889,5317,4267,4209
CjroeIJd,3892,3892,1752,4628,4173,4173,3879,4628,5679,5679,3505,1336,1973,1129,1817,171,233,5221,3368,2631
Ck7wLZyl,3375,2793,1274,2590,4767,1348,1763,446,3308,1448,2259,1876,3375,5890,499,2793,2200,5426,5456,3724
CkBYwoXh,2446,4673,489,811,5722,894,2010,2689,449,1519,4003,2367,5296,5138,2420,3075,3173,1971,1699,3936
CkMYsXwU,3036,5083,5367,277,3503,5024,5559,1916,3258,893,2207,633,4705,1209,2334,3256,5083,4897,2207,3061
Cl0tVXRm,794,794,5487,983,4362,2517,5364,822,2964,2964,983,1727,3994,90,1690,4872,5045,1339,717,5726
Cl7RkbFh,2111,2585,5929,1643,2585,1816,1643,1974,2631,2727,3506,1974,5655,1194,2973,5651,1752,4651,1828,1194
ClEe2TZ5,1587,1942,5430,3959,4224,2862,3988,744,4356,3075,5777,3596,735,2296,702,3652,5777,4356,3596,4674
ClX5OUML,2449,3044,1010,159,2306,4450,5881,3057,4142,5692,159,2385,5618,5517,3044,1945,5997,1009,3089,372
ClnLJRPo,43,3818,4710,2875,2643,43,48,3783,5163,4147,3466,5019,686,598,5245,4147,4529,73,918,508
CluOZTAL,927,1176,4094,2863,790,3699,4382,1478,1241,1204,1859,2168,3169,2078,927,3605,1478,580,1895,2305
CmOl5uUy,2509,2876,753,1170,789,5901,5147,2049,1966,308,307,1398,1397,1397,1170,5729,3364,2876,4255,3877
CmrQT2p9,1913,963,5092,5092,650,5415,3317,1401,976,3140,2373,1401,2047,4027,4497,3286,1594,2379,1662,649
Cmu5wzB3,612,612,738,462,3100,4002,976,2921,5451,3224,919,1183,5385,2373,2906,3863,2217,2021,976,5752
Cn5OYAwd,5286,1029,2433,3977,5242,1219,550,5909,2457,5039,208,1563,5529,2218,461,40,3262,1719,2534,219
CnFSi6eK,581,1594,46,1594,5325,5703,5058,4550,1847,5896,2996,714,3762,619,3495,3761,4689,3528,5610,2213
CnkmrWjl,4524,2966,2246,4171,1529,719,219,5339,2261,4532,2801,4573,549,4573,5131,4259,2905,3825,2955,2251
Cnuim3k4,5136,536,1381,3682,5415,1721,2021,2913,5385,1806,3237,4763,5807,5898,3682,5360,4206,976,2410,1243
CoeY5H8P,5326,3899,3152,2214,58,2180,2366,3527,5330,407,1774,4801,134,407,2214,289,2155,2660,2499,1791
Cosi4uMJ,2744,1236,1999,1581,58,4000,1769,4815,2381,1720,360,3943,5751,2299,4774,3390,5660,3600,4523,4905
CpDQ8Km6,5292,961,661,1462,5429,4635,477,4629,258,5352,537,5717,233,661,233,836,4173,2101,4173,4713
CpHBsVje,4163,861,2437,5941,3517,2451,2508,93,2437,861,510,3517,3050,5941,2451,93,4772,5787,152,1614
CpPsnrm2,2771,2771,5801,2406,5801,904,5276,2480,4465,1115,4434,865,5675,2437,309,5034,5962,4788,1339,4103
CqI3A8ZP,2492,1542,594,5645,5645,4600,2492,4434,5395,3350,445,814,5094,5395,2819,3851,3306,2007,1364,2683
Cr3ZJIlk,1317,3077,4700,2660,719,1529,252,2617,2571,5209,750,2831,208,3845,4683,757,4573,2831,5248,2000
CrRDWJu8,5991,5698,1620,1318,4921,1504,3223,1030,849,1444,4446,2299,1040,1410,2467,4921,5917,5720,4430,339
Cren94IB,1295,1563,3288,219,4729,4469,871,3875,3510,2434,687,1949,2784,1646,4338,5885,1739,2513,5885,1949
Crl6hyGE,4291,3947,2662,4690,5805,5503,768,2686,5910,2617,1154,2836,32,5588,5956,5804,1118,5804,2662,280
CryGicw5,90,90,2090,5802,4103,1727,4103,1743,5962,2090,4904,2437,2268,5487,4362,2447,309,5962,3963,551
CsSfN3hE,3822,3377,2688,1648,4276,2497,5978,3378,1280,3378,4897,614,5413,5787,628,614,277,3365,153,1197
CtDbVSsr,4972,4711,2843,5684,5741,470,748,5883,5498,2512,3041,2278,4145,3449,4972,2296,748,4335,2005,5169
Cutnx9oX,4481,4712,1312,1231,4245,4980,2950,691,4481,2950,4980,256,691,2884,793,5597,3814,2637,3737,256
CuxfJ8p6,3522,5427,5701,221,2870,101,4165,3545,5427,5747,5717,4899,258,4713,1136,258,2132,2132,3522,1700
Cv8nOdAo,425,5683,5683,5161,5718,3469,425,3469,624,3574,3594,4437,812,2592,4687,5892,2465,2979,4631,2638
CvQuWlT6,4554,4554,2034,2551,4788,2197,2406,3532,194,5778,2405,5916,2034,4434,2052,3574,4437,17,5332,4434
CvTD3RkQ,1022,1022,1283,3462,1749,2338,1507,5012,2736,5012,4885,2909,1716,2977,1749,2025,1579,5106,2736,2230
CvZVnS0s,884,2334,2334,884,3961,4949,3258,5738,4444,3891,2221,3020,4426,4615,4304,4767,3384,4304,3503,3258
CvhVSqGs,3694,2538,3973,2614,724,64,4034,3731,1686,2491,934,4034,3189,4315,64,2614,933,4930,4725,1006
Cvw4U1fO,3428,4793,561,3428,3264,1750,3560,1091,1091,561,5961,5012,1068,1218,4929,1974,3915,3462,16,2736
CwAd6v0N,1141,222,5846,5292,5846,222,836,1136,3137,1141,60,1765,4651,4378,836,5010,4313,1392,4173,4851
CwWBb1kM,5772,769,1456,2439,465,4665,1015,4650,3228,2428,2528,5026,4619,3338,921,4738,4013,923,5354,2681
CwjtNAg6,4156,2968,5228,2635,5556,4912,104,5299,3334,1823,5059,3236,1536,1555,1768,923,1823,5060,3206,4269
CwlcqvEk,1053,5913,2757,5194,2384,5831,2677,4693,5198,1841,795,1316,1907,3338,5027,4911,5153,4024,739,364
CwlhNtz8,3114,827,4862,106,2969,3722,2782,2042,3612,4251,315,607,1555,2015,1228,5556,5970,4252,2768,795
Cx1ZScPr,4500,3799,4345,3337,4500,3954,3196,4999,3811,5594,2599,5594,5075,3955,1850,5985,4129,1037,4342,553
CxfiBNnY,1313,3800,1567,2907,670,4451,2599,3519,1609,5120,1569,5268,1570,3388,2473,669,669,4696,1975,1569
CxhTlDPg,1149,1839,2399,1089,3438,4686,2395,2399,5793,3711,1657,5000,2788,5950,4258,1873,3474,1994,5986,4697
Cxj3yJ90,2485,776,2697,4916,1515,5407,1991,1976,5986,3757,4423,801,4998,4258,878,3074,4287,1089,699,2485
CxkGwWh0,4919,5096,1581,1332,3659,2484,4578,2381,1332,5751,5965,3282,4937,4144,2324,1426,3045,3778,2299,251
CxpKz8cr,581,5955,1719,5808,5371,2661,714,3761,5633,4550,2529,2037,461,5039,1062,1404,4392,2533,5704,1719
CyNE5Ivi,2143,2529,5286,4039,3395,2215,2796,430,4947,4099,5357,4047,1118,3871,1443,4933,1719,2317,3761,1445
CyNK7kEJ,5215,2064,3390,4375,1999,5806,4000,4815,2855,2785,3223,5660,4260,3943,4859,1900,5917,5215,4375,5574
CyX7kMwL,5385,4170,1721,3318,4764,1243,1243,4206,3489,3944,5029,207,3164,5530,3977,5067,684,5035,1721,3318
CyaS4JXW,3285,696,2707,5349,4397,1072,358,5549,4397,3871,358,3285,3167,2995,3871,5349,2914,2914,4806,5346
CyhdDbto,4574,5131,4171,2021,3789,2955,2251,695,3012,36,1381,4205,218,1505,357,4305,3825,2966,458,2748
CynZUvfm,4366,1582,2184,3088,4273,3080,5955,3088,4937,1426,3351,1582,1403,1376,2816,573,3351,406,3725,2288
CzMBe4X0,5441,5438,223,874,1837,1016,4285,173,2695,4864,3027,1625,5044,1626,4017,4233,2652,4251,2120,5032
CzqfXyYg,2015,534,3206,959,1870,3618,2461,663,1429,922,12,2292,5833,3177,3206,4288,4786,960,106,2461
D05SNJvO,3178,5250,2806,870,451,4525,1329,3329,3647,3720,1543,5299,1756,1025,5831,1247,2325,2228,1776,4285
D08JSF61,3329,869,4211,1733,5028,924,4660,2730,957,3313,5320,957,5008,3677,2339,2325,2604,1108,3712,3648
D0HK78Mk,5720,1030,5936,125,1239,251,1463,4973,2992,3223,1040,5287,1030,3045,4578,2467,1538,750,5806,2299
D0LiWCRB,2660,2053,4337,750,1697,4446,1485,3077,5285,4773,4337,4021,5100,2992,757,5350,1158,5768,1463,2404
D19TreLp,1564,3790,5550,1387,385,5935,2047,1594,3396,4689,695,3572,2996,4764,1564,5251,3318,3790,5305,2309
D1av0JhA,5340,2246,2330,1978,2130,2914,964,4932,1903,4323,79,406,4678,3561,5548,2179,5452,4552,2958,2856
D2VTgB4a,2689,3717,5293,4181,2418,4125,491,3809,2480,33,3226,3347,4428,114,1935,2437,194,2159,3645,2517
D3tJT5yP,4409,4409,4951,5782,3161,2898,994,4610,4728,3740,1050,5414,4427,2212,3312,5782,4183,469,1973,4043
D4B3Y7in,675,1201,5293,675,5397,3513,2482,3513,2689,4037,2190,5709,491,5975,5421,3344,1201,962,2558,5975
D4B3YjGm,4428,5916,847,4465,325,4829,1634,2367,2481,1068,5293,194,4453,3771,1585,2034,3626,2638,4631,3107
D4eCfGgY,2866,3859,4175,699,1543,1490,3485,4129,5582,2030,1602,5628,3648,3620,4619,4211,4613,1705,3764,4697
D58HQrVS,4014,4814,2371,5335,4912,387,54,1793,2681,1536,3236,2226,3811,534,534,922,3206,1908,3206,4946
D60ui8xr,2697,2763,5290,664,3820,3911,1085,2854,4108,5872,5075,5489,1164,2353,533,2928,2228,344,5407,3074
D6oJfXmL,2568,4614,4957,5227,5227,2967,571,5602,4299,1065,3002,646,2703,4969,2015,2502,2444,5403,1840,4786
D6xNQdOe,5987,3934,1460,3967,3297,1674,3906,4139,5600,2237,1407,1674,5987,5632,1407,3934,1423,3549,5600,5002
D70QBNFS,5783,5783,709,3170,3786,1957,3472,1632,3832,1857,5338,3170,1990,3924,1857,379,2273,3670,4856,1043
D72pNxrZ,4823,3067,2644,2306,5988,1442,2463,4848,1073,2385,4504,1924,4848,5592,5019,815,1924,5054,2607,2141
D79HWyUQ,927,4094,85,338,4460,1857,5813,4382,5864,2863,4415,3631,880,880,1970,937,1970,3325,1176,1073
D7KsbgTq,6,721,1640,3988,1640,721,4736,781,5318,5318,4735,1057,1766,4356,4780,5699,2847,5777,1135,3988
D8UlitfQ,4706,2460,2413,3767,2460,2586,468,3344,2420,5106,2634,3964,2008,2008,675,478,1579,2413,2003,5726
D8cajKo5,1336,5221,5477,4739,3879,60,3879,60,3232,470,5928,3927,3614,4739,1817,1129,5292,3892,1973,3892
D8iEX9dN,4788,3771,5161,3000,2578,1584,5809,4437,4216,445,5395,2819,4043,3434,3741,425,5393,425,4757,563
D9JTC3Bf,1941,2258,859,1161,3386,1491,4891,2367,5105,2959,2841,1777,4878,5846,4413,365,1941,1583,2257,3445
D9sUmlR0,896,3243,5107,3347,4356,2417,5169,1347,3532,3305,4953,3781,744,1561,747,5788,988,4687,4224,2173
D9xzNv7F,4293,5276,2517,4434,5962,5401,760,5496,4746,4746,1747,5293,1347,2090,1115,4178,225,3371,3987,2416
DB1uXmlp,1659,4655,1659,5155,3350,1633,4853,3642,1596,2701,436,5155,1466,5388,3889,2411,4986,5760,3959,5973
DBLQU9gS,1767,4669,4499,1767,4499,4695,2967,4796,3530,4556,1610,373,4796,2042,4013,2997,4565,465,3432,629
DBNPRrGp,3284,4251,517,2114,3589,2713,1521,5004,2384,2126,1626,2039,1174,4820,4911,5626,5605,5438,2983,1668
DBNZVxTe,4603,2120,3056,3758,4603,4211,4831,4056,5281,4910,1515,5627,3270,3519,2566,4008,4660,5696,1961,1224
DBm7bOva,2928,4659,2474,4175,5119,3215,3392,2928,5408,5408,2971,2971,5267,1373,344,1164,304,4351,2932,1567
DC9xdQZ1,3472,709,5338,3632,110,1857,5783,3339,3472,3921,1746,1632,3170,3601,127,246,228,4720,3786,1424
DCt4gSmN,3353,122,4474,5133,3192,1652,5139,4887,4371,3192,772,5064,5018,3353,1745,3815,86,5133,4691,3373
DE0pMjVS,4133,2463,2306,1251,2654,1442,1270,2142,5795,2813,2141,2849,4901,1251,1550,5265,4867,282,1073,5988
DEFVqgYk,3295,3295,560,829,3582,2612,1185,1415,1337,2711,4777,3581,5164,2899,764,4824,1203,353,155,3909
DEHI8bwA,4982,4921,5956,780,5917,2815,1620,621,2179,981,5963,4367,1444,4065,2902,849,1717,1318,5659,621
DEQy4R2r,79,4100,1307,1785,357,5767,2878,45,5540,4876,1307,5804,768,1180,985,3238,1367,1118,1152,4690
DEbLSTo1,2373,3140,592,80,2906,963,5092,2906,1061,2281,1183,1219,3713,5955,953,4730,1913,1219,3862,741
DEfsqBr6,2247,5918,1401,1979,1401,2828,2379,3132,3682,2063,1921,3318,3528,2828,3286,2247,3826,926,4497,4907
DF0I2qUd,5881,5858,2206,2742,3773,4087,5301,129,1872,1371,2814,2814,5528,2095,3210,5301,1651,809,319,2774
DF5e7SrN,5140,4297,4645,2885,1909,1990,5013,3628,932,4645,3435,3435,3856,659,2740,2080,4692,2080,516,1652
DFfsrEed,1269,3605,5934,3169,1481,3957,3745,1926,1481,227,580,2078,3325,4218,2168,1241,1494,4483,3686,3607
DH9NSewQ,3435,2080,5064,3808,1738,657,5535,5262,4297,516,4822,4297,1663,5283,5064,3435,3353,1953,3856,3369
DIjP1kKm,4335,3173,5915,5231,2915,2925,2009,2915,4272,1861,2879,5449,2297,5839,4125,3795,4893,1934,4083,1339
DJBLrph6,4067,4067,2163,4979,426,3160,1586,3821,4213,3802,4680,595,5828,1880,3031,2880,4160,4680,4979,1892
DJEgjeQa,4034,2642,4034,3268,144,487,818,3251,4327,987,4624,1689,4956,4444,5188,2637,3616,4304,2098,3258
DJSFukhy,3446,5534,5167,2614,2642,5348,3616,1912,2614,839,4386,5084,4124,587,3267,3514,4975,3636,5534,2798
DJc1TsYQ,277,2693,731,322,5621,1689,3986,63,2642,132,5545,676,1987,1345,2025,2598,4718,2598,3541,1345
DJh0UMHY,4181,5421,349,3868,2413,2413,3172,3107,3868,962,2008,1832,3636,4886,3513,2694,5397,23,3492,5749
DK2Jl4BV,2338,3462,1725,2634,2460,2736,1579,5055,2791,5012,1022,5106,1779,4886,2338,1779,5106,2977,5012,1864
DK7LSfce,5168,5168,1341,4488,1364,3036,4723,2668,1369,3903,1005,5706,4146,2733,2007,2819,2668,165,1126,132
DKA8jPWt,1367,621,981,5895,2731,2731,3453,4391,2902,3168,621,4906,5803,2902,1504,1458,4391,5956,5761,4633
DKPM2zxe,4640,2213,5308,1322,720,535,5253,1281,2181,3804,2996,4764,1847,4722,5607,2719,5966,535,1281,5253
DKigQLEm,1443,358,3978,5370,4806,5643,4806,2707,358,4865,5964,76,1979,5643,3978,2144,1443,3136,3167,4149
DKk1Rtb8,4640,5308,2719,2213,2996,4490,4618,5880,2851,4095,535,457,3011,4539,720,3790,2181,4764,652,4009
DLInZGik,5405,3206,78,2714,3206,534,1962,2874,1455,4737,2541,1536,534,2292,826,1793,4737,648,5834,2325
DLzAw8TN,3722,1228,1224,4649,5007,3951,3721,3206,348,3953,5027,5324,4997,106,5490,4370,804,4603,4302,801
DM7cdS9j,4018,518,5193,3309,4796,3554,834,1901,2997,1767,629,5854,5825,373,4252,1329,303,3259,5193,3259
DMITwO0Z,959,4786,5335,1695,1429,2703,922,3219,3617,5026,4400,1870,331,2541,5754,4786,3177,4176,103,2943
DMkrVw7x,4581,2050,3655,2331,3165,2050,4989,2620,4781,1418,5994,2233,3655,295,3906,1460,3549,5600,3043,3922
DNCfW1rX,1111,5882,5882,560,5315,5147,3698,3909,3581,5614,1945,3466,5337,1663,729,5730,729,3373,886,1656
DNKqBFjg,5713,1344,1482,378,44,1148,3998,2320,4420,2863,2606,2584,762,5088,680,4844,918,110,2813,680
DNixeh20,2903,1534,390,5001,1655,3464,5001,927,3364,5796,1966,4020,3853,1196,4537,5823,330,2563,4570,1857
DO0EzKRn,670,1094,5120,4696,5853,1628,2907,2993,2599,3388,2473,1570,2375,3215,1975,2698,4354,1569,1705,2698
DOmA0kcU,3590,5120,5868,3847,4056,1992,3228,1037,4594,518,4766,3847,4458,4594,3590,3919,1866,517,4056,3665
